fecha,buy_in,total_pagado,itm,posicion,total_jugadores,premio,tipo,jugadores_por_mesa,mesa_final,ciegas_iniciales,tiempo_de_ciega,registro_tardio,ciegas_en_burbuja
2025-02-03,"10,00","10,00",True,13,742,"72,64",MYSTERY,8,False,"61,00",8,"72,00","28,00"
2025-02-03,"5,00","10,00",False,874,1434,"0,00",NORMAL,6,False,"100,00",5,"73,00","0,00"
2025-02-03,"5,00","5,00",False,584,1132,"1,13",PKO,8,False,"100,00",2,"40,00","0,00"
2025-02-03,"10,00","10,00",False,112,232,"0,00",SPIN & GO - PKO,7,False,"25,00",2,"17,00","0,00"
2025-02-04,"5,00","5,00",True,496,3113,"12,84",PKO,8,False,"100,00",19,"160,00","33,00"
2025-02-04,"5,00","10,00",False,542,1023,"0,00",MYSTERY,8,False,"125,00",8,"116,00","0,00"
2025-02-04,"10,00","10,00",True,509,4417,"9,99",PKO,6,False,"100,00",8,"117,00","2,00"
2025-02-04,"5,00","5,00",False,331,1213,"0,00",MYSTERY,6,False,"100,00",7,"105,00","0,00"
2025-02-04,"10,00","10,00",False,422,875,"0,00",NORMAL,9,False,"83,00",10,"126,00","0,00"
2025-02-04,"10,00","10,00",False,359,986,"0,00",MYSTERY,6,False,"100,00",7,"90,00","0,00"
2025-02-04,"5,00","5,00",False,656,1019,"0,00",MYSTERY,8,False,"100,00",8,"105,00","0,00"
2025-02-04,"5,00","5,00",False,1331,1677,"0,00",NORMAL,8,False,"50,00",10,"105,00","0,00"
2025-02-05,"5,00","10,00",True,558,3984,"6,04",MYSTERY,9,False,"208,00",8,"141,00","9,00"
2025-02-05,"5,00","5,00",False,779,1176,"0,00",MYSTERY,8,False,"41,00",8,"57,00","0,00"
2025-02-05,"5,00","5,00",False,335,798,"0,00",NORMAL,6,False,"28,00",10,"28,00","0,00"
2025-02-05,"5,00","5,00",False,449,890,"2,26",PKO,6,False,"100,00",8,"118,00","0,00"
2025-02-05,"10,00","10,00",False,233,876,"0,00",NORMAL,6,False,"83,00",8,"75,00","0,00"
2025-02-05,"5,00","5,00",True,79,889,"7,87",NORMAL,6,False,"100,00",8,"105,00","70,00"
2025-02-05,"10,00","10,00",True,141,987,"16,42",NORMAL,9,False,"50,00",10,"67,00","9,00"
2025-02-05,"10,00","10,00",True,351,2004,"26,73",PKO,8,False,"178,00",7,"111,00","21,00"
2025-02-05,"10,00","10,00",False,1213,3914,"3,00",PKO,6,False,"100,00",4,"45,00","0,00"
2025-02-05,"5,00","5,00",False,887,1765,"0,00",MYSTERY,6,False,"62,00",3,"25,00","0,00"
2025-02-05,"10,00","10,00",False,542,1269,"0,00",MYSTERY,6,False,"81,00",3,"40,00","0,00"
2025-02-06,"5,00","5,00",False,492,867,"0,00",MYSTERY,8,False,"62,00",8,"82,00","0,00"
2025-02-06,"5,00","10,00",False,113,658,"0,00",MYSTERY,6,False,"100,00",7,"85,00","0,00"
2025-02-06,"5,00","5,00",False,654,998,"1,13",PKO,6,False,"100,00",6,"95,00","0,00"
2025-02-06,"5,00","5,00",True,12,500,"32,08",NORMAL,6,False,"83,00",10,"100,00","52,00"
2025-02-06,"5,00","5,00",False,212,654,"1,13",PKO,6,False,"100,00",8,"85,00","0,00"
2025-02-06,"10,00","10,00",False,432,654,"0,00",PKO,6,False,"50,00",10,"81,00","0,00"
2025-02-06,"5,00","5,00",False,2013,5443,"0,00",PKO,6,False,"100,00",6,"90,00","0,00"
2025-02-06,"5,00","5,00",False,412,1281,"0,00",MYSTERY,8,False,"100,00",8,"110,00","0,00"
2025-02-06,"10,00","10,00",False,532,983,"2,25",PKO,6,False,"200,00",10,"148,00","0,00"
2025-02-06,"10,00","10,00",False,1543,1985,"0,00",MYSTERY,6,False,"100,00",8,"115,00","0,00"
2025-02-06,"5,00","5,00",False,646,1565,"1,13",PKO,6,False,"100,00",5,"75,00","0,00"
2025-02-06,"10,00","10,00",False,1233,5432,"0,00",MYSTERY,9,False,"156,00",8,"125,00","0,00"
2025-02-06,"5,00","5,00",True,97,1347,"10,72",MYSTERY,8,False,"83,00",8,"96,00","19,00"
2025-02-06,"5,00","5,00",False,333,432,"0,00",PKO,6,False,"100,00",5,"70,00","0,00"
2025-02-06,"5,00","5,00",True,55,689,"8,26",MYSTERY,6,False,"100,00",7,"80,00","15,00"
2025-02-06,"5,00","5,00",True,279,2437,"10,02",NORMAL,6,False,"200,00",7,"120,00","31,00"
2025-02-07,"5,00","5,00",False,764,1021,"0,00",PKO,6,False,"100,00",5,"50,00","0,00"
2025-02-07,"10,00","10,00",True,2,294,"304,03",PKO,9,True,"200,00",10,"150,00","59,00"
2025-02-07,"5,00","5,00",False,434,873,"0,00",MYSTERY,8,False,"125,00",8,"120,00","0,00"
2025-02-07,"5,00","5,00",True,48,656,"8,43",MYSTERY,6,False,"100,00",7,"110,00","48,00"
2025-02-07,"5,00","5,00",True,6,91,"10,11",PKO,6,True,"50,00",8,"60,00","5,00"
2025-02-07,"5,00","5,00",False,12,27,"0,00",SAT,6,False,"24,00",5,"15,00","0,00"
2025-02-07,"5,00","5,00",False,543,1087,"0,00",NORMAL,9,False,"200,00",5,"66,00","0,00"
2025-02-07,"5,00","5,00",True,49,1608,"16,10",MYSTERY,6,False,"50,00",3,"18,00","24,00"
2025-02-08,"2,50","2,50",True,4,49,"15,25",SAT,6,True,"26,00",5,"7,00","17,00"
2025-02-09,"2,50","5,00",False,19,42,"0,00",SAT,6,False,"33,00",5,"17,00","0,00"
2025-02-09,"2,50","2,50",True,1,49,"0,00",SAT,6,True,"100,00",5,"30,00","20,00"
2025-02-09,"50,00","0,00",True,64,4455,"571,88",MYSTERY,6,False,"160,00",12,"190,00","19,00"
2025-02-09,"20,00","20,00",False,2951,5432,"0,00",MYSTERY,9,False,"200,00",6,"120,00","0,00"
2025-02-09,"5,00","5,00",False,2343,4987,"0,00",PKO,6,False,"160,00",8,"127,00","0,00"
2025-02-09,"5,00","5,00",True,24,1443,"45,97",MYSTERY,8,False,"125,00",8,"116,00","19,00"
2025-02-09,"5,00","5,00",False,887,1675,"0,00",NORMAL,6,False,"66,00",7,"75,00","0,00"
2025-02-09,"10,00","10,00",True,87,2081,"36,46",PKO,8,False,"100,00",6,"81,00","24,00"
2025-02-10,"5,00","5,00",False,876,1235,"0,00",MYSTERY,8,False,"41,00",8,"63,00","0,00"
2025-02-10,"5,00","5,00",False,332,667,"0,00",NORMAL,6,False,"31,00",10,"33,00","0,00"
2025-02-10,"10,00","10,00",True,113,1065,"15,00",NORMAL,6,False,"100,00",8,"94,00","56,00"
2025-02-10,"10,00","20,00",False,1156,2431,"0,00",PKO,8,False,"100,00",8,"117,00","0,00"
2025-02-10,"5,00","10,00",False,765,2013,"0,00",MYSTERY,6,False,"78,00",7,"67,00","0,00"
2025-02-10,"5,00","5,00",False,654,698,"0,00",MYSTERY,8,False,"125,00",8,"120,00","0,00"
2025-02-10,"10,00","20,00",False,352,1823,"0,00",MYSTERY,8,False,"125,00",8,"120,00","0,00"
2025-02-10,"5,00","5,00",False,652,2344,"0,00",NORMAL,6,False,"100,00",5,"50,00","0,00"
2025-02-11,"10,00","10,00",False,64,311,"0,00",MYSTERY,6,False,"100,00",8,"96,00","0,00"
2025-02-11,"5,00","5,00",False,475,938,"0,00",NORMAL,6,False,"50,00",10,"69,00","0,00"
2025-02-11,"5,00","5,00",False,872,1632,"0,00",MYSTERY,8,False,"83,00",8,"98,00","0,00"
2025-02-11,"5,00","5,00",False,14,17,"0,00",SAT,8,False,"50,00",4,"20,00","0,00"
2025-02-11,"10,00","10,00",False,1876,2876,"0,00",MYSTERY,8,False,"200,00",8,"145,00","0,00"
2025-02-11,"10,00","10,00",False,652,1821,"0,00",PKO,8,False,"125,00",7,"100,00","0,00"
2025-02-11,"10,00","10,00",False,654,2345,"0,00",MYSTERY,8,False,"70,00",8,"86,00","0,00"
2025-02-11,"5,00","5,00",True,364,5142,"7,50",PKO,6,False,"71,00",5,"50,00","19,00"
2025-02-11,"5,00","5,00",False,68,498,"0,00",MYSTERY,6,False,"17,00",10,"13,00","0,00"
2025-02-11,"5,00","5,00",False,496,1431,"0,00",MYSTERY,6,False,"100,00",3,"40,00","0,00"
2025-02-12,"5,00","5,00",True,19,624,"28,28",MYSTERY,6,False,"57,00",7,"54,00","71,00"
2025-02-12,"5,00","5,00",False,652,2112,"0,00",PKO,6,False,"100,00",6,"78,00","0,00"
2025-02-12,"10,00","10,00",False,149,263,"2,25",PKO,6,False,"200,00",10,"140,00","0,00"
2025-02-12,"10,00","10,00",True,45,789,"21,16",MYSTERY,8,False,"83,00",8,"102,00","33,00"
2025-02-12,"5,00","5,00",True,116,1549,"14,04",PKO,6,False,"100,00",5,"60,00","32,00"
2025-02-12,"10,00","10,00",False,876,3457,"0,00",PKO,8,False,"50,00",8,"80,00","0,00"
2025-02-12,"10,00","10,00",False,932,2321,"0,00",NORMAL,6,False,"28,00",8,"26,00","0,00"
2025-02-12,"5,00","5,00",False,765,1432,"0,00",MYSTERY,6,False,"40,00",7,"34,00","0,00"
2025-02-12,"20,00","20,00",False,885,2312,"0,00",MYSTERY,8,False,"50,00",8,"67,00","0,00"
2025-02-16,"5,00","5,00",False,40,82,"2,25",PKO,6,False,"83,00",5,"51,00","0,00"
2025-02-16,"10,00","10,00",False,250,465,"0,00",MYSTERY,6,False,"100,00",4,"60,00","0,00"
2025-02-16,"5,00","5,00",True,42,686,"16,95",NORMAL,6,False,"17,00",10,"5,00","55,00"
2025-02-17,"5,00","5,00",False,1922,3211,"0,00",PKO,6,False,"100,00",6,"81,00","0,00"
2025-02-17,"5,00","5,00",False,875,1543,"0,00",MYSTERY,8,False,"100,00",6,"87,00","0,00"
2025-02-17,"10,00","10,00",False,1874,4321,"2,25",PKO,8,False,"208,00",8,"139,00","0,00"
2025-02-17,"5,00","10,00",False,321,911,"0,00",NORMAL,6,False,"83,00",8,"79,00","0,00"
2025-02-18,"5,00","5,00",True,56,1321,"15,30",MYSTERY,8,False,"31,00",8,"47,00","56,00"
2025-02-18,"10,00","10,00",True,24,643,"40,22",PKO,6,False,"83,00",10,"92,00","9,00"
2025-02-18,"10,00","10,00",False,1333,2233,"0,00",MYSTERY,6,False,"100,00",8,"91,00","0,00"
2025-02-18,"5,00","5,00",False,1621,2432,"0,00",PKO,6,False,"100,00",5,"66,00","0,00"
2025-02-18,"10,00","10,00",False,2312,5432,"0,00",MYSTERY,8,False,"200,00",8,"155,00","0,00"
2025-02-18,"5,00","5,00",True,80,854,"7,54",NORMAL,8,False,"33,00",8,"31,00","28,00"
2025-02-18,"10,00","10,00",False,440,1773,"0,00",NORMAL,6,False,"165,00",8,"128,00","0,00"
2025-02-18,"10,00","10,00",False,883,1332,"0,00",MYSTERY,7,False,"165,00",10,"144,00","0,00"
2025-02-19,"5,00","5,00",False,778,987,"0,00",PKO,6,False,"100,00",6,"65,00","0,00"
2025-02-19,"5,00","5,00",False,119,457,"0,00",MYSTERY,8,False,"50,00",8,"77,00","0,00"
2025-02-19,"10,00","10,00",True,43,369,"15,00",MYSTERY,6,False,"100,00",8,"92,00","26,00"
2025-02-19,"5,00","5,00",True,24,207,"10,91",NORMAL,6,False,"71,00",10,"92,00","14,00"
2025-02-19,"5,00","5,00",False,719,1345,"0,00",PKO,8,False,"100,00",2,"35,00","0,00"
2025-02-19,"10,00","10,00",True,55,592,"12,26",PKO,6,False,"165,00",10,"130,00","16,00"
2025-02-19,"5,00","5,00",True,77,1233,"26,54",MYSTERY,8,False,"61,00",8,"83,00","82,00"
2025-02-19,"5,00","5,00",False,413,1442,"1,13",PKO,6,False,"100,00",5,"75,00","0,00"
2025-02-19,"5,00","5,00",True,85,707,"7,56",NORMAL,6,False,"41,00",10,"61,00","23,00"
2025-02-19,"10,00","10,00",True,372,3895,"37,60",PKO,8,False,"200,00",8,"153,00","44,00"
2025-02-20,"1,00","1,00",False,228,738,"0,00",NORMAL,6,False,"32,00",8,"21,00","0,00"
2025-02-20,"3,00","3,00",False,64,209,"0,00",PKO,6,False,"21,00",5,"21,00","0,00"
2025-02-21,"5,00","5,00",False,654,1377,"0,00",MYSTERY,6,False,"23,00",3,"10,00","0,00"
2025-02-23,"10,00","10,00",False,21,43,"0,00",SAT,6,False,"16,00",5,"9,00","0,00"
2025-02-23,"5,00","5,00",False,311,1185,"0,00",NORMAL,9,False,"25,00",8,"37,00","0,00"
2025-02-23,"10,00","10,00",False,2886,6533,"2,25",PKO,8,False,"200,00",10,"150,00","0,00"
2025-02-23,"10,00","10,00",False,689,1814,"0,00",MYSTERY,6,False,"100,00",8,"90,00","0,00"
2025-02-23,"2,50","2,50",False,5,45,"0,00",SAT,6,True,"100,00",5,"30,00","0,00"
2025-02-23,"5,00","10,00",False,833,2333,"0,00",MYSTERY,8,False,"64,00",8,"82,00","0,00"
2025-02-23,"5,00","5,00",True,5,114,"0,00",SAT,8,True,"33,00",5,"18,00","3,00"
2025-02-23,"5,00","5,00",False,432,1051,"0,00",NORMAL,6,False,"16,00",10,"5,00","0,00"
2025-02-23,"50,00","0,00",False,2219,3431,"0,00",MYSTERY,8,False,"208,00",12,"212,00","0,00"
2025-02-23,"20,00","20,00",False,1153,5445,"0,00",MYSTERY,9,False,"200,00",6,"130,00","0,00"
2025-02-23,"10,00","10,00",False,5113,12344,"0,00",MYSTERY,6,False,"100,00",6,"90,00","0,00"
2025-02-23,"10,00","10,00",True,778,5116,"12,96",MYSTERY,8,False,"200,00",8,"145,00","20,00"
2025-02-24,"5,00","5,00",True,1,477,"359,95",NORMAL,6,True,"33,00",10,"43,00","45,00"
2025-02-24,"5,00","5,00",False,179,671,"0,00",MYSTERY,6,False,"100,00",5,"60,00","0,00"
2025-02-24,"5,00","5,00",False,702,1025,"0,00",MYSTERY,8,False,"41,00",8,"58,00","0,00"
2025-02-24,"20,00","20,00",True,88,2285,"37,98",MYSTERY,8,False,"100,00",8,"114,00","56,00"
2025-02-24,"10,00","20,00",False,876,2134,"0,00",NORMAL,6,False,"62,00",8,"80,00","0,00"
2025-02-24,"10,00","10,00",False,1132,3323,"0,00",MYSTERY,6,False,"71,00",6,"54,00","0,00"
2025-02-24,"5,00","5,00",False,456,1485,"0,00",MYSTERY,6,False,"100,00",5,"60,00","0,00"
2025-02-25,"5,00","5,00",False,822,1239,"0,00",MYSTERY,6,False,"100,00",5,"62,00","0,00"
2025-02-25,"5,00","5,00",False,172,444,"0,00",NORMAL,6,False,"31,00",10,"44,00","0,00"
2025-02-25,"10,00","10,00",False,448,932,"0,00",MYSTERY,8,False,"100,00",8,"104,00","0,00"
2025-02-25,"10,00","10,00",False,165,276,"4,00",PKO,6,False,"100,00",8,"92,00","0,00"
2025-02-25,"5,00","5,00",False,876,3115,"3,50",PKO,6,False,"100,00",6,"90,00","0,00"
2025-02-25,"10,00","20,00",False,187,455,"0,00",PKO,6,False,"200,00",10,"150,00","0,00"
2025-02-25,"5,00","5,00",False,222,1179,"0,00",MYSTERY,8,False,"50,00",8,"80,00","0,00"
2025-02-25,"10,00","10,00",False,219,1177,"0,00",MYSTERY,6,False,"80,00",8,"90,00","0,00"
2025-02-25,"3,00","3,00",False,11,43,"0,00",SAT,6,False,"100,00",5,"29,00","0,00"
2025-02-25,"5,00","5,00",True,126,1524,"9,60",MYSTERY,8,False,"41,00",8,"80,00","31,00"
2025-02-25,"5,00","5,00",False,14,21,"0,00",SAT,8,False,"33,00",5,"16,00","0,00"
2025-02-25,"10,00","10,00",False,21,45,"0,00",PKO,8,False,"200,00",8,"155,00","0,00"
2025-02-25,"10,00","10,00",False,201,1321,"0,00",NORMAL,6,False,"31,00",8,"36,00","0,00"
2025-02-25,"10,00","10,00",False,652,1238,"0,00",NORMAL,8,False,"31,00",8,"62,00","0,00"
2025-02-25,"5,00","5,00",True,117,1654,"8,29",MYSTERY,6,False,"100,00",5,"51,00","17,00"
2025-02-25,"10,00","10,00",False,468,1242,"4,50",PKO,8,False,"100,00",6,"90,00","0,00"
2025-02-26,"5,00","5,00",False,643,1333,"0,00",MYSTERY,8,False,"14,00",8,"8,00","0,00"
2025-02-26,"10,00","10,00",False,68,155,"0,00",NORMAL,6,False,"31,00",5,"38,00","0,00"
2025-02-26,"5,00","5,00",False,124,240,"0,00",PKO,6,False,"200,00",5,"55,00","0,00"
2025-02-26,"5,00","5,00",False,143,343,"0,00",NORMAL,6,False,"14,00",5,"8,00","0,00"
2025-02-26,"5,50","5,50",False,133,243,"0,00",MYSTERY,8,False,"31,00",10,"66,00","0,00"
2025-02-26,"11,00","11,00",True,17,295,"102,60",MYSTERY,8,False,"49,00",10,"82,00","40,00"
2025-02-26,"10,00","10,00",False,654,1054,"0,00",MYSTERY,8,False,"40,00",6,"39,00","0,00"
2025-02-26,"5,00","5,00",True,124,1057,"7,49",MYSTERY,6,False,"100,00",3,"31,00","2,00"
2025-02-27,"5,00","10,00",True,38,499,"12,28",NORMAL,6,False,"40,00",10,"55,00","13,00"
2025-02-27,"10,00","10,00",False,89,301,"4,50",PKO,6,False,"125,00",10,"110,00","0,00"
2025-02-27,"5,00","5,00",True,46,635,"10,86",MYSTERY,6,False,"100,00",5,"73,00","18,00"
2025-02-27,"8,80","8,80",False,132,176,"0,00",MYSTERY,8,False,"62,00",10,"94,00","0,00"
2025-02-27,"5,00","5,00",True,49,511,"13,97",PKO,6,False,"100,00",5,"70,00","31,00"
2025-02-27,"10,00","10,00",False,577,1892,"2,25",PKO,6,False,"64,00",6,"55,00","0,00"
2025-02-28,"5,00","5,00",True,7,446,"51,90",MYSTERY,8,True,"25,00",8,"37,00","32,00"
2025-03-03,"5,00","5,00",False,653,987,"0,00",NORMAL,6,False,"21,00",10,"21,00","0,00"
2025-03-03,"20,00","20,00",True,176,2900,"44,33",PKO,8,False,"166,00",8,"144,00","11,00"
2025-03-03,"5,00","5,00",False,443,765,"0,00",NORMAL,8,False,"40,00",8,"51,00","0,00"
2025-03-03,"5,00","5,00",False,775,1432,"0,00",MYSTERY,8,False,"25,00",8,"36,00","0,00"
2025-03-03,"5,00","5,00",False,543,1825,"0,00",MYSTERY,6,False,"80,00",7,"71,00","0,00"
2025-03-03,"2,00","2,00",False,12,52,"0,00",SAT,8,False,"100,00",5,"30,00","0,00"
2025-03-03,"5,00","5,00",False,543,1233,"0,00",NORMAL,6,False,"61,00",8,"65,00","0,00"
2025-03-03,"10,00","10,00",False,783,1655,"0,00",NORMAL,6,False,"82,00",8,"97,00","0,00"
2025-03-03,"3,30","3,30",False,143,287,"0,00",MYSTERY,8,False,"12,00",10,"26,00","0,00"
2025-03-03,"5,50","5,50",False,78,187,"0,00",NORMAL,8,False,"50,00",8,"104,00","0,00"
2025-03-03,"10,00","10,00",False,702,899,"2,25",PKO,6,False,"100,00",6,"100,00","0,00"
2025-03-04,"3,30","3,30",False,113,234,"0,00",NORMAL,8,False,"14,00",10,"21,00","0,00"
2025-03-04,"8,80","8,80",False,83,143,"0,00",MYSTERY,8,False,"125,00",10,"110,00","0,00"
2025-03-04,"5,00","10,00",False,90,484,"0,00",NORMAL,6,False,"41,00",10,"47,00","0,00"
2025-03-04,"5,00","5,00",False,148,675,"0,00",MYSTERY,6,False,"100,00",5,"61,00","0,00"
2025-03-04,"10,00","10,00",False,179,343,"2,25",PKO,6,False,"200,00",10,"145,00","0,00"
2025-03-04,"10,00","10,00",False,53,335,"0,00",NORMAL,6,False,"40,00",8,"41,00","0,00"
2025-03-04,"5,00","5,00",False,876,1543,"0,00",MYSTERY,8,False,"62,00",8,"78,00","0,00"
2025-03-04,"5,00","5,00",False,432,832,"0,00",NORMAL,6,False,"50,00",10,"71,00","0,00"
2025-03-04,"5,00","5,00",False,432,1715,"0,00",MYSTERY,8,False,"71,00",8,"100,00","0,00"
2025-03-04,"5,00","5,00",False,231,554,"0,00",NORMAL,8,False,"71,00",8,"69,00","0,00"
2025-03-04,"10,00","20,00",False,865,3158,"0,00",MYSTERY,8,False,"125,00",8,"132,00","0,00"
2025-03-04,"10,00","10,00",False,323,764,"0,00",NORMAL,6,False,"71,00",8,"61,00","0,00"
2025-03-04,"5,00","5,00",True,95,943,"7,54",NORMAL,6,False,"71,00",8,"76,00","36,00"
2025-03-04,"5,00","5,00",False,322,987,"0,00",NORMAL,6,False,"50,00",8,"51,00","0,00"
2025-03-05,"10,00","10,00",True,48,325,"21,44",PKO,6,False,"66,00",4,"32,00","1,00"
2025-03-05,"16,50","16,50",True,17,266,"20,80",MYSTERY,8,False,"66,00",10,"120,00","17,00"
2025-03-05,"5,00","10,00",False,321,876,"0,00",NORMAL,6,False,"40,00",10,"54,00","0,00"
2025-03-05,"5,00","5,00",False,269,1323,"0,00",MYSTERY,8,False,"66,00",8,"32,00","0,00"
2025-03-05,"5,00","5,00",False,765,1432,"0,00",MYSTERY,8,False,"50,00",8,"80,00","0,00"
2025-03-05,"5,00","5,00",False,132,563,"0,00",NORMAL,6,False,"62,00",8,"61,00","0,00"
2025-03-05,"5,00","5,00",False,343,543,"0,00",PKO,6,False,"100,00",8,"94,00","0,00"
2025-03-05,"10,00","10,00",False,983,1645,"0,00",PKO,8,False,"62,00",8,"91,00","0,00"
2025-03-05,"5,00","5,00",False,443,865,"0,00",NORMAL,6,False,"100,00",8,"90,00","0,00"
2025-03-05,"5,00","5,00",False,432,873,"0,00",NORMAL,6,False,"41,00",7,"60,00","0,00"
2025-03-05,"10,00","10,00",False,923,1334,"0,00",MYSTERY,7,False,"100,00",9,"120,00","0,00"
2025-03-05,"5,50","5,50",False,37,189,"0,00",NORMAL,8,False,"20,00",10,"21,00","0,00"
2025-03-05,"10,00","10,00",False,1322,1873,"0,00",MYSTERY,8,False,"125,00",5,"75,00","0,00"
2025-03-05,"5,00","10,00",False,873,1844,"0,00",MYSTERY,6,False,"100,00",5,"60,00","0,00"
2025-03-05,"5,00","5,00",False,323,432,"0,00",PKO,6,False,"100,00",5,"70,00","0,00"
2025-03-05,"5,00","5,00",False,306,1433,"0,00",MYSTERY,6,False,"100,00",3,"31,00","0,00"
2025-03-05,"10,00","20,00",True,20,1176,"212,53",MYSTERY,6,False,"100,00",3,"41,00","14,00"
2025-03-06,"10,00","10,00",False,873,1932,"0,00",PKO,6,False,"100,00",2,"31,00","0,00"
2025-03-06,"33,00","33,00",False,32,187,"0,00",NORMAL,8,False,"100,00",10,"115,00","0,00"
2025-03-06,"5,00","5,00",False,188,431,"0,00",MYSTERY,8,False,"50,00",8,"51,00","0,00"
2025-03-06,"10,00","10,00",False,435,653,"0,00",PKO,6,False,"66,00",6,"84,00","0,00"
2025-03-06,"3,00","3,00",False,72,179,"0,00",PKO,9,False,"200,00",8,"90,00","0,00"
2025-03-06,"10,00","20,00",False,332,987,"0,00",MYSTERY,6,False,"80,00",8,"80,00","0,00"
2025-03-06,"5,00","5,00",True,35,241,"7,96",NORMAL,6,False,"30,00",10,"41,00","28,00"
2025-03-06,"5,00","5,00",False,767,1344,"0,00",MYSTERY,6,False,"100,00",7,"72,00","0,00"
2025-03-06,"5,00","5,00",False,435,873,"0,00",MYSTERY,8,False,"100,00",8,"99,00","0,00"
2025-03-06,"5,00","10,00",False,150,482,"0,00",NORMAL,6,False,"50,00",10,"73,00","0,00"
2025-03-07,"5,00","5,00",True,49,804,"13,83",SPIN & GO - PKO,3,False,"14,00",2,"8,00","28,00"
2025-03-10,"8,80","8,80",True,2,209,"170,93",MYSTERY,8,True,"33,00",10,"70,00","17,00"
2025-03-10,"10,00","10,00",True,1,305,"651,99",MYSTERY,6,True,"66,00",4,"35,00","12,00"
2025-03-10,"5,00","5,00",False,223,484,"0,00",NORMAL,6,False,"16,00",10,"1,00","0,00"
2025-03-10,"10,00","10,00",False,653,1933,"0,00",MYSTERY,8,False,"50,00",8,"74,00","0,00"
2025-03-10,"5,00","5,00",True,186,1333,"7,97",MYSTERY,8,False,"100,00",8,"100,00","17,00"
2025-03-10,"5,00","5,00",True,53,451,"11,99",NORMAL,6,False,"41,00",8,"45,00","33,00"
2025-03-10,"5,00","5,00",False,1345,1987,"0,00",MYSTERY,8,False,"50,00",9,"74,00","0,00"
2025-03-10,"10,00","10,00",False,218,478,"0,00",NORMAL,6,False,"33,00",8,"31,00","0,00"
2025-03-11,"10,00","30,00",False,1098,3211,"0,00",MYSTERY,8,False,"31,00",8,"57,00","0,00"
2025-03-11,"5,00","10,00",False,321,981,"0,00",NORMAL,6,False,"60,00",8,"57,00","0,00"
2025-03-11,"10,00","10,00",False,654,2191,"0,00",MYSTERY,6,False,"100,00",6,"105,00","0,00"
2025-03-11,"10,00","10,00",False,133,432,"0,00",NORMAL,6,False,"29,00",8,"23,00","0,00"
2025-03-11,"5,00","5,00",False,769,2431,"0,00",MYSTERY,7,False,"34,00",9,"42,00","0,00"
2025-03-11,"5,00","5,00",False,273,987,"0,00",MYSTERY,6,False,"21,00",2,"7,00","0,00"
2025-03-12,"10,00","10,00",False,733,987,"0,00",MYSTERY,6,False,"100,00",7,"75,00","0,00"
2025-03-12,"10,00","10,00",False,833,1923,"0,00",PKO,9,False,"125,00",10,"121,00","0,00"
2025-03-12,"5,00","5,00",False,633,874,"0,00",MYSTERY,8,False,"71,00",8,"90,00","0,00"
2025-03-12,"5,00","5,00",False,281,424,"1,13",SPIN & GO - PKO,3,False,"25,00",3,"25,00","0,00"
2025-03-12,"10,00","10,00",False,643,984,"0,00",MYSTERY,8,False,"100,00",8,"108,00","0,00"
2025-03-12,"5,00","5,00",True,57,482,"7,86",NORMAL,6,False,"30,00",10,"32,00","29,00"
2025-03-12,"10,00","10,00",False,898,1322,"0,00",MYSTERY,6,False,"100,00",4,"60,00","0,00"
2025-03-12,"8,80","8,80",False,132,343,"0,00",MYSTERY,8,False,"33,00",10,"70,00","0,00"
2025-03-12,"10,00","10,00",False,463,873,"0,00",MYSTERY,6,False,"100,00",4,"64,00","0,00"
2025-03-12,"10,00","10,00",False,296,765,"4,50",PKO,6,False,"200,00",10,"140,00","0,00"
2025-03-12,"5,00","5,00",False,655,1344,"0,00",MYSTERY,8,False,"62,00",8,"78,00","0,00"
2025-03-12,"10,00","10,00",True,12,1068,"82,16",MYSTERY,6,False,"100,00",8,"95,00","23,00"
2025-03-12,"5,00","10,00",False,343,987,"0,00",NORMAL,6,False,"41,00",10,"80,00","0,00"
2025-03-12,"16,50","16,50",False,187,349,"0,00",MYSTERY,8,False,"50,00",10,"90,00","0,00"
2025-03-12,"10,00","10,00",False,789,3569,"2,25",PKO,8,False,"83,00",8,"113,00","0,00"
2025-03-12,"10,00","10,00",False,265,855,"0,00",NORMAL,6,False,"48,00",8,"48,00","0,00"
2025-03-12,"5,00","5,00",False,710,2578,"0,00",MYSTERY,7,False,"50,00",9,"90,00","0,00"
2025-03-12,"5,00","5,00",False,176,415,"0,00",NORMAL,6,False,"25,00",8,"29,00","0,00"
2025-03-12,"5,00","5,00",False,172,1269,"0,00",MYSTERY,6,False,"100,00",5,"65,00","0,00"
2025-03-12,"20,00","20,00",False,103,565,"4,50",PKO,6,False,"100,00",5,"73,00","0,00"
2025-03-12,"10,00","10,00",False,765,1291,"0,00",MYSTERY,8,False,"35,00",5,"30,00","0,00"
2025-03-12,"5,00","5,00",False,339,941,"0,00",MYSTERY,6,False,"25,00",2,"7,00","0,00"
2025-03-12,"5,00","5,00",True,1,441,"293,76",PKO,6,True,"32,00",5,"30,00","49,00"
2025-03-12,"10,00","10,00",False,362,901,"0,00",MYSTERY,6,False,"66,00",3,"28,00","0,00"
2025-03-16,"10,00","10,00",False,655,765,"0,00",MYSTERY,8,False,"31,00",8,"45,00","0,00"
2025-03-16,"5,00","10,00",False,726,1652,"0,00",NORMAL,9,False,"100,00",8,"100,00","0,00"
2025-03-16,"5,00","5,00",False,448,1765,"0,00",MYSTERY,8,False,"50,00",8,"90,00","0,00"
